################################# 2 ######################################
#WSYS github/Ice-modelling/rundataharvester.py
#OPER Ragnar Ekker
#RTIM 20151012/1351
#DCHA RR  [mm/day]          on Blindern 18700 from eklima.met.no
#DCHA TAM [C]     daily avg on Blindern 18700 from eklima.met.no
#DCHA NNM [%/100] daily avg on Blindern 18700 from eklima.met.no
##########################################################################
20030811/0000	      -1.0	      21.7	      0.53
20030812/0000	       0.0	      21.4	      0.46
20030813/0000	       0.7	      15.9	       1.0
20030814/0000	      30.4	      13.9	      0.91
20030815/0000	       1.8	      17.5	      0.66
20030816/0000	      -1.0	      17.9	       0.5
20030817/0000	       1.5	      18.8	       0.5
20030818/0000	      -1.0	      18.1	      0.78
20030819/0000	       0.0	      16.1	      0.91
20030820/0000	       8.2	      16.5	      0.33
20030821/0000	       0.0	      15.1	      0.87
20030822/0000	       8.8	      16.6	      0.66
20030823/0000	       0.3	      15.6	       0.5
20030824/0000	       0.0	      18.6	      0.41
20030825/0000	      -1.0	      15.5	      0.66
20030826/0000	       0.7	      12.3	      0.71
20030827/0000	       0.8	      11.1	      0.53
20030828/0000	       2.1	      13.5	       0.5
20030829/0000	       0.7	      13.2	      0.58
20030830/0000	       0.0	      13.0	      0.78
20030831/0000	      -1.0	      11.3	      0.71
20030901/0000	       2.2	      11.5	      0.16
20030902/0000	      -1.0	      10.7	      0.62
20030903/0000	      -1.0	      14.8	      0.53
20030904/0000	      -1.0	      15.9	      0.78
20030905/0000	      -1.0	      14.6	      0.41
20030906/0000	       0.0	      15.9	      0.78
20030907/0000	       0.0	      13.5	       1.0
20030908/0000	      13.4	      14.8	      0.96
20030909/0000	       0.1	      15.6	      0.71
20030910/0000	       0.0	      14.4	      0.71
20030911/0000	      -1.0	      14.1	      0.87
20030912/0000	       0.0	      14.0	      0.87
20030913/0000	       0.1	      15.3	      0.58
20030914/0000	      -1.0	      14.4	      0.62
20030915/0000	       0.0	      15.9	      0.75
20030916/0000	       0.0	      15.0	      0.58
20030917/0000	      -1.0	      11.9	      0.75
20030918/0000	       0.0	      16.5	      0.83
20030919/0000	       0.0	      12.1	      0.83
20030920/0000	       4.9	       8.3	      0.62
20030921/0000	       4.3	      12.0	      0.66
20030922/0000	       4.5	      15.4	      0.96
20030923/0000	      21.2	       9.1	      0.75
20030924/0000	       0.1	       7.4	      0.41
20030925/0000	      -1.0	      12.5	      0.87
20030926/0000	      -1.0	      11.8	       1.0
20030927/0000	      15.3	       8.2	      0.53
20030928/0000	      -1.0	       5.1	      0.21
20030929/0000	      -1.0	       6.4	      0.71
20030930/0000	       0.0	       7.6	      0.87
20031001/0000	       5.9	      10.2	      0.75
20031002/0000	      -1.0	       9.2	      0.46
20031003/0000	       1.7	      10.6	      0.83
20031004/0000	       0.9	       7.3	      0.46
20031005/0000	      -1.0	       7.1	      0.21
20031006/0000	      -1.0	       5.9	      0.66
20031007/0000	       9.7	       6.6	      0.91
20031008/0000	       0.0	       4.8	      0.96
20031009/0000	       0.1	       6.9	      0.33
20031010/0000	       0.3	       7.9	      0.75
20031011/0000	       3.6	       7.4	      0.41
20031012/0000	      -1.0	       6.9	      0.12
20031013/0000	      -1.0	       5.2	      0.08
20031014/0000	      -1.0	       3.2	      0.37
20031015/0000	      -1.0	       3.6	      0.33
20031016/0000	      -1.0	       2.6	      0.21
20031017/0000	      -1.0	       1.5	      0.71
20031018/0000	      -1.0	       2.1	      0.91
20031019/0000	       0.2	       0.9	      0.08
20031020/0000	      -1.0	      -0.2	      0.58
20031021/0000	      -1.0	      -0.1	      0.62
20031022/0000	       0.0	      -1.8	      0.28
20031023/0000	      -1.0	      -3.0	      0.41
20031024/0000	      -1.0	      -1.7	      0.58
20031025/0000	      -1.0	       2.7	      0.71
20031026/0000	      -1.0	       0.2	      0.28
20031027/0000	       0.3	       3.0	      0.62
20031028/0000	       0.0	       8.2	      0.75
20031029/0000	      -1.0	       3.7	      0.96
20031030/0000	       7.7	       1.4	      0.96
20031031/0000	       1.2	       2.3	       1.0
20031101/0000	       4.5	       2.9	       1.0
20031102/0000	       8.6	       4.8	      0.83
20031103/0000	       6.8	       8.3	      0.91
20031104/0000	       5.1	       4.0	      0.53
20031105/0000	       0.3	       6.5	       1.0
20031106/0000	       0.0	       7.3	      0.96
20031107/0000	       0.0	       4.9	       1.0
20031108/0000	      -1.0	       4.0	      0.03
20031109/0000	      -1.0	       3.8	      0.37
20031110/0000	       0.1	       3.5	       1.0
20031111/0000	       0.5	       3.2	      0.96
20031112/0000	       1.9	       2.9	      0.96
20031113/0000	      -1.0	       1.6	      0.96
20031114/0000	       2.3	       2.2	      0.96
20031115/0000	       0.0	       3.3	       1.0
20031116/0000	       6.4	       3.6	      0.96
20031117/0000	      -1.0	       2.0	      0.41
20031118/0000	      -1.0	      -0.4	       1.0
20031119/0000	       5.7	       3.1	      0.91
20031120/0000	      -1.0	       1.1	      0.25
20031121/0000	       0.0	       1.3	       1.0
20031122/0000	       0.2	       1.2	       1.0
20031123/0000	       1.0	       0.8	      0.96
20031124/0000	       4.0	      -3.0	      0.62
20031125/0000	       0.3	      -0.3	       1.0
20031126/0000	       0.4	       1.5	       1.0
20031127/0000	      10.5	       3.5	       1.0
20031128/0000	       0.5	       2.5	       1.0
20031129/0000	       0.1	       3.9	       1.0
20031130/0000	       3.2	       4.8	       1.0
20031201/0000	      17.3	       6.5	       1.0
20031202/0000	       5.4	       5.3	       1.0
20031203/0000	       0.7	       4.5	       1.0
20031204/0000	      -1.0	       3.1	      0.75
20031205/0000	      -1.0	       2.2	      0.75
20031206/0000	      -1.0	       0.3	      0.16
20031207/0000	      -1.0	      -1.0	      0.66
20031208/0000	      -1.0	       2.1	      0.62
20031209/0000	      -1.0	      -1.7	      0.75
20031210/0000	       0.2	       4.6	      0.96
20031211/0000	      -1.0	       3.8	      0.83
20031212/0000	      -1.0	      -1.3	      0.58
20031213/0000	       4.4	       0.7	       1.0
20031214/0000	       4.3	       2.0	      0.91
20031215/0000	       0.0	       1.5	      0.53
20031216/0000	      -1.0	      -1.0	      0.66
20031217/0000	       0.9	       1.1	      0.83
20031218/0000	      -1.0	       3.1	      0.62
20031219/0000	      -1.0	       3.8	      0.21
20031220/0000	      -1.0	      -1.5	      0.62
20031221/0000	       1.8	      -1.7	      0.87
20031222/0000	       0.5	      -5.9	      0.08
20031223/0000	      -1.0	      -8.3	       0.5
20031224/0000	       5.4	       3.6	      0.91
20031225/0000	      -1.0	       2.9	      0.71
20031226/0000	      -1.0	      -0.4	      0.71
20031227/0000	      11.4	       4.2	      0.96
20031228/0000	       7.2	       0.3	      0.96
20031229/0000	      -1.0	      -4.0	      0.53
20031230/0000	      -1.0	      -8.8	      0.03
20031231/0000	      -1.0	      -8.8	      0.16
20040101/0000	      -1.0	      -7.3	      0.91
20040102/0000	       0.1	      -8.0	      0.78
20040103/0000	       0.0	      -5.7	       1.0
20040104/0000	       4.0	      -0.9	       1.0
20040105/0000	       4.0	      -2.2	      0.96
20040106/0000	       3.0	      -2.0	       1.0
20040107/0000	      18.3	      -2.6	       1.0
20040108/0000	       1.1	      -2.8	       1.0
20040109/0000	       1.0	       0.6	       1.0
20040110/0000	       0.3	      -2.8	      0.96
20040111/0000	       2.0	       0.0	       1.0
20040112/0000	      25.2	       0.4	       1.0
20040113/0000	       0.3	       1.4	       1.0
20040114/0000	       5.5	       1.1	      0.96
20040115/0000	      -1.0	      -2.3	       1.0
20040116/0000	      -1.0	      -8.9	      0.87
20040117/0000	      -1.0	     -10.5	      0.46
20040118/0000	      -1.0	      -8.9	      0.75
20040119/0000	       1.9	      -4.7	      0.58
20040120/0000	       0.0	      -7.9	      0.53
20040121/0000	       0.0	     -13.5	      0.16
20040122/0000	       0.0	     -10.7	       1.0
20040123/0000	       2.6	      -1.2	       1.0
20040124/0000	       9.7	       0.7	       1.0
20040125/0000	       6.9	      -2.8	       1.0
20040126/0000	       3.3	      -1.1	       1.0
20040127/0000	       2.3	      -2.6	      0.83
20040128/0000	      10.2	      -3.0	      0.96
20040129/0000	       3.5	      -2.6	       1.0
20040130/0000	       0.9	      -3.0	       1.0
20040131/0000	       2.8	      -4.6	      0.87
20040201/0000	      -1.0	      -8.4	      0.41
20040202/0000	       1.1	      -2.0	       1.0
20040203/0000	       8.7	       1.4	       1.0
20040204/0000	       5.1	       5.1	      0.21
20040205/0000	      -1.0	       2.5	      0.83
20040206/0000	       0.6	       1.4	      0.87
20040207/0000	       0.5	      -0.7	       1.0
20040208/0000	       3.3	      -2.4	      0.91
20040209/0000	       0.1	      -1.7	      0.25
20040210/0000	      -1.0	      -5.4	      0.46
20040211/0000	      -1.0	      -3.9	      0.37
20040212/0000	       4.3	      -1.3	      0.87
20040213/0000	      -1.0	      -4.3	       1.0
20040214/0000	       0.0	      -1.3	      0.66
20040215/0000	       0.0	       1.0	      0.46
20040216/0000	      -1.0	       0.6	      0.58
20040217/0000	       0.1	       3.3	      0.62
20040218/0000	      -1.0	       1.5	      0.37
20040219/0000	      -1.0	      -2.4	      0.71
20040220/0000	      -1.0	      -4.5	       1.0
20040221/0000	       0.0	      -1.5	      0.41
20040222/0000	      -1.0	      -1.0	      0.91
20040223/0000	       0.3	      -1.5	      0.25
20040224/0000	       0.0	       1.6	      0.58
20040225/0000	      -1.0	      -2.2	      0.66
20040226/0000	       0.0	      -3.0	      0.46
20040227/0000	      -1.0	      -2.4	      0.75
20040228/0000	       0.0	      -3.6	      0.71
20040229/0000	       0.0	      -6.5	      0.25
20040301/0000	      -1.0	      -0.2	      0.78
20040302/0000	      -1.0	       4.5	      0.33
20040303/0000	      -1.0	      -2.6	      0.12
20040304/0000	      -1.0	      -6.8	      0.28
20040305/0000	       0.0	      -5.0	       0.5
20040306/0000	      -1.0	      -2.5	      0.75
20040307/0000	      -1.0	       1.5	      0.33
20040308/0000	      -1.0	       2.3	      0.71
20040309/0000	      -1.0	       1.6	      0.71
20040310/0000	      -1.0	       2.0	      0.62
20040311/0000	      -1.0	       0.8	      0.33
20040312/0000	      -1.0	      -2.0	      0.96
20040313/0000	      -1.0	      -1.4	       1.0
20040314/0000	       7.7	       2.1	       1.0
20040315/0000	       7.6	       4.4	      0.75
20040316/0000	       4.7	       5.7	      0.91
20040317/0000	       0.1	       6.1	      0.53
20040318/0000	      -1.0	       5.5	       0.5
20040319/0000	       5.7	       4.6	      0.96
20040320/0000	       6.2	       3.4	      0.87
20040321/0000	      -1.0	       3.4	      0.83
20040322/0000	       0.0	       2.6	      0.87
20040323/0000	       0.4	       1.1	      0.91
20040324/0000	       3.5	       1.2	      0.91
20040325/0000	       0.2	       0.7	      0.75
20040326/0000	       0.0	       0.0	      0.41
20040327/0000	      -1.0	       6.0	      0.41
20040328/0000	      -1.0	       3.7	      0.75
20040329/0000	      -1.0	       6.1	      0.41
20040330/0000	      -1.0	       7.9	      0.33
20040331/0000	      -1.0	       7.7	      0.25
20040401/0000	      -1.0	       6.5	      0.37
20040402/0000	      -1.0	       2.7	      0.12
20040403/0000	      -1.0	       1.8	      0.71
20040404/0000	       0.5	       4.2	       1.0
20040405/0000	       9.4	       5.9	      0.78
20040406/0000	       3.1	       5.4	      0.87
20040407/0000	       0.7	       5.2	      0.87
20040408/0000	       0.2	       8.4	      0.33
20040409/0000	      -1.0	       6.7	      0.53
20040410/0000	      -1.0	       6.4	      0.12
20040411/0000	      -1.0	       5.8	      0.62
20040412/0000	      -1.0	       5.2	       0.5
20040413/0000	      -1.0	       4.0	      0.87
20040414/0000	      -1.0	       6.4	      0.96
20040415/0000	       0.1	       6.8	      0.62
20040416/0000	      -1.0	       7.7	      0.66
20040417/0000	      -1.0	       8.8	      0.87
20040418/0000	      -1.0	      11.6	      0.96
20040419/0000	       0.0	      11.4	      0.53
20040420/0000	      -1.0	      10.1	       1.0
20040421/0000	       6.9	       8.5	      0.75
20040422/0000	       0.0	       8.9	      0.75
20040423/0000	       0.0	       9.1	      0.78
20040424/0000	       1.5	      11.5	      0.46
20040425/0000	       0.4	      10.1	       1.0
20040426/0000	      11.8	       7.7	       1.0
20040427/0000	      12.8	       7.5	       1.0
20040428/0000	       6.9	       9.3	      0.83
20040429/0000	       0.0	      10.5	      0.62
20040430/0000	      -1.0	      10.0	      0.87
20040501/0000	      -1.0	      10.8	      0.46
20040502/0000	      -1.0	      10.5	      0.66
20040503/0000	      -1.0	      11.0	      0.83
20040504/0000	       2.6	       9.1	      0.96
20040505/0000	       9.2	      14.3	      0.87
20040506/0000	       5.5	      16.6	      0.87
20040507/0000	       1.0	      19.7	      0.66
20040508/0000	       0.0	      18.8	      0.83
20040509/0000	       0.0	      18.5	       0.5
20040510/0000	      -1.0	      15.7	      0.62
20040511/0000	      12.6	       7.6	      0.96
20040512/0000	       0.3	       8.5	      0.78
20040513/0000	       0.1	       8.3	      0.75
20040514/0000	      -1.0	      11.2	      0.83
20040515/0000	       0.0	      11.4	      0.41
20040516/0000	      -1.0	      13.3	      0.83
20040517/0000	      -1.0	      15.1	      0.53
20040518/0000	      -1.0	      13.9	      0.46
20040519/0000	      -1.0	      12.9	      0.53
20040520/0000	       2.3	       8.9	      0.53
20040521/0000	      -1.0	       8.6	      0.71
20040522/0000	      -1.0	       7.3	      0.71
20040523/0000	       0.0	      10.7	      0.12
20040524/0000	      -1.0	      11.7	       0.5
20040525/0000	       1.5	      10.5	      0.78
20040526/0000	       0.6	      11.8	      0.83
20040527/0000	      -1.0	      13.6	       0.5
20040528/0000	       0.1	      13.2	      0.71
20040529/0000	       3.4	      12.2	      0.58
20040530/0000	       0.3	      13.4	      0.12
20040531/0000	      -1.0	      14.9	      0.25
20040601/0000	      -1.0	      15.3	      0.12
20040602/0000	      -1.0	      16.1	      0.16
20040603/0000	      -1.0	      16.6	      0.16
20040604/0000	      -1.0	      13.5	      0.91
20040605/0000	       0.4	      14.7	      0.78
20040606/0000	      -1.0	      16.3	      0.58
20040607/0000	       0.0	      15.1	      0.87
20040608/0000	       5.3	      11.9	      0.75
20040609/0000	      -1.0	      13.0	      0.71
20040610/0000	       7.8	      15.4	      0.53
20040611/0000	       0.0	      15.5	      0.78
20040612/0000	       0.0	      16.8	       0.5
20040613/0000	      -1.0	      16.2	      0.53
20040614/0000	      -1.0	      17.8	      0.71
20040615/0000	      -1.0	      14.1	      0.78
20040616/0000	       0.4	      14.2	      0.66
20040617/0000	      -1.0	      12.9	      0.58
20040618/0000	      -1.0	      12.6	      0.87
20040619/0000	       7.6	       9.6	      0.91
20040620/0000	       9.0	       9.1	      0.87
20040621/0000	       3.0	      11.5	      0.78
20040622/0000	       4.6	      12.2	      0.83
20040623/0000	       0.5	      13.7	      0.78
20040624/0000	       4.2	      11.2	       1.0
20040625/0000	       8.8	      13.4	      0.91
20040626/0000	      13.2	      15.1	      0.87
20040627/0000	       1.3	      15.0	      0.78
20040628/0000	       0.2	      14.6	      0.87
20040629/0000	       1.0	      15.9	      0.83
20040630/0000	       7.4	      17.3	      0.41
20040701/0000	      -1.0	      14.6	       1.0
20040702/0000	       0.7	      13.6	      0.83
20040703/0000	       2.5	      15.6	      0.41
20040704/0000	       0.0	      14.2	      0.75
20040705/0000	       0.1	      14.1	      0.83
20040706/0000	       5.1	      16.1	      0.71
20040707/0000	       4.2	      15.2	      0.66
20040708/0000	       0.5	      16.2	      0.41
20040709/0000	       0.1	      15.3	      0.96
20040710/0000	       1.6	      16.7	      0.96
20040711/0000	       0.0	      17.1	      0.87
20040712/0000	      -1.0	      16.4	      0.83
20040713/0000	       3.2	      13.7	      0.83
20040714/0000	       1.0	      12.8	      0.71
20040715/0000	       3.9	      14.7	      0.75
20040716/0000	       7.0	      15.5	      0.58
20040717/0000	      -1.0	      15.6	      0.58
20040718/0000	       0.1	      13.6	       1.0
20040719/0000	      19.5	      16.2	      0.66
20040720/0000	       0.1	      16.4	      0.25
20040721/0000	      -1.0	      17.1	      0.71
20040722/0000	       0.3	      16.4	       1.0
20040723/0000	       0.4	      19.6	      0.87
20040724/0000	       0.0	      18.8	      0.83
20040725/0000	       0.6	      15.5	      0.66
20040726/0000	      -1.0	      14.9	      0.62
20040727/0000	       0.1	      16.8	      0.46
20040728/0000	      -1.0	      17.8	      0.21
20040729/0000	      -1.0	      17.0	      0.62
20040730/0000	      -1.0	      18.2	       0.5
20040731/0000	      -1.0	      20.7	      0.71
20040801/0000	       0.0	      22.1	      0.66
20040802/0000	      -1.0	      21.9	      0.53
20040803/0000	       0.0	      18.5	      0.96
20040804/0000	       5.0	      19.1	       1.0
20040805/0000	       5.2	      21.4	      0.62
20040806/0000	       0.0	      21.8	      0.58
20040807/0000	      -1.0	      22.2	      0.16
20040808/0000	      -1.0	      22.1	      0.16
20040809/0000	      -1.0	      23.7	      0.16
20040810/0000	      -1.0	      24.8	      0.28
20040811/0000	      -1.0	      23.2	      0.33
20040812/0000	       0.0	      24.0	      0.21
20040813/0000	       0.9	      18.6	       0.5
20040814/0000	      -1.0	      19.5	      0.21
20040815/0000	      -1.0	      19.9	      0.21
20040816/0000	       0.0	      14.4	      0.91
20040817/0000	       4.1	      15.7	       1.0
20040818/0000	       4.6	      17.9	      0.71
20040819/0000	       0.0	      17.3	      0.83
20040820/0000	      23.8	      16.7	      0.91
20040821/0000	       0.3	      17.7	      0.46
20040822/0000	       2.3	      11.9	      0.83
20040823/0000	       1.6	      13.2	      0.21
20040824/0000	      -1.0	      13.8	      0.71
20040825/0000	       0.0	      14.0	       1.0
20040826/0000	       1.4	      13.7	      0.75
20040827/0000	      -1.0	      12.8	      0.91
20040828/0000	       4.9	      14.7	      0.78
20040829/0000	       1.3	      14.0	      0.75
20040830/0000	       5.2	      13.1	      0.91
20040831/0000	      20.3	      12.9	      0.91
20040901/0000	      10.5	      14.0	      0.75
20040902/0000	      -1.0	      14.3	      0.41
20040903/0000	      -1.0	      15.7	      0.66
20040904/0000	      -1.0	      15.4	      0.91
20040905/0000	      -1.0	      18.2	      0.62
20040906/0000	      -1.0	      16.7	      0.28
20040907/0000	      -1.0	      14.3	      0.58
20040908/0000	      -1.0	      13.0	      0.33
20040909/0000	      -1.0	      13.3	      0.66
20040910/0000	      -1.0	      13.7	      0.37
20040911/0000	      -1.0	      12.8	      0.91
20040912/0000	       2.8	      14.2	      0.78
20040913/0000	      -1.0	      14.3	      0.87
20040914/0000	       3.8	      12.6	      0.71
20040915/0000	      21.0	       9.9	      0.96
20040916/0000	      14.6	       9.4	       0.5
20040917/0000	      -1.0	      13.0	      0.96
20040918/0000	       7.2	      12.5	      0.96
20040919/0000	      10.8	      12.3	      0.46
20040920/0000	       4.0	      11.8	       1.0
20040921/0000	      19.4	      10.4	      0.87
20040922/0000	      10.0	      10.4	      0.78
20040923/0000	       0.1	      10.4	      0.58
20040924/0000	       0.1	      12.4	      0.78
20040925/0000	      -1.0	      10.4	      0.71
20040926/0000	      -1.0	      10.4	      0.66
20040927/0000	       1.3	      13.3	      0.46
20040928/0000	      -1.0	       9.0	      0.21
20040929/0000	      -1.0	      11.2	      0.62
20040930/0000	      -1.0	       8.9	      0.12
20041001/0000	      -1.0	       8.1	      0.78
20041002/0000	      -1.0	       9.5	      0.96
20041003/0000	      12.2	       9.9	      0.87
20041004/0000	      12.1	      11.1	       1.0
20041005/0000	      12.5	       9.7	      0.62
20041006/0000	       2.9	      10.0	      0.91
20041007/0000	       3.3	       9.6	      0.91
20041008/0000	      10.0	       7.4	      0.25
20041009/0000	      -1.0	       5.5	      0.41
20041010/0000	      -1.0	       6.7	      0.58
20041011/0000	      -1.0	       5.2	      0.41
20041012/0000	      -1.0	       4.1	      0.83
20041013/0000	       0.4	       3.1	      0.78
20041014/0000	      -1.0	       4.9	       1.0
20041015/0000	       0.0	       6.3	       1.0
20041016/0000	       4.2	       7.0	       1.0
20041017/0000	       2.5	       8.1	       1.0
20041018/0000	       1.8	       6.9	      0.96
20041019/0000	       0.6	       7.5	      0.87
20041020/0000	       0.3	       6.4	       1.0
20041021/0000	       2.1	       6.9	      0.91
20041022/0000	      10.3	       9.1	      0.87
20041023/0000	       0.8	       4.9	      0.78
20041024/0000	       0.0	       6.6	      0.96
20041025/0000	       0.0	       6.9	      0.96
20041026/0000	      22.5	       5.8	      0.83
20041027/0000	       1.5	       1.8	      0.16
20041028/0000	      -1.0	       1.4	      0.91
20041029/0000	       0.0	       4.5	      0.96
20041030/0000	       0.1	       4.6	      0.96
20041031/0000	       0.1	       3.8	      0.87
20041101/0000	      -1.0	       4.1	      0.25
20041102/0000	      -1.0	       1.8	      0.46
20041103/0000	       0.3	       4.8	      0.96
20041104/0000	       1.0	       8.9	       1.0
20041105/0000	       2.6	       5.3	      0.78
20041106/0000	      -1.0	       5.9	      0.41
20041107/0000	      -1.0	       2.9	      0.46
20041108/0000	       1.7	       3.7	      0.75
20041109/0000	       0.1	       5.5	      0.87
20041110/0000	       0.2	       3.3	       1.0
20041111/0000	       4.0	       5.4	      0.96
20041112/0000	      -1.0	       8.1	      0.58
20041113/0000	       0.3	       3.4	      0.16
20041114/0000	      -1.0	       3.0	      0.83
20041115/0000	      -1.0	       6.4	       0.5
20041116/0000	      -1.0	       2.7	      0.08
20041117/0000	      -1.0	      -1.1	      0.91
20041118/0000	       8.8	      -3.5	       0.5
20041119/0000	      -1.0	      -5.8	      0.12
20041120/0000	      -1.0	      -2.9	      0.28
20041121/0000	      -1.0	      -5.2	      0.12
20041122/0000	       2.9	      -2.6	       1.0
20041123/0000	       4.6	      -1.1	      0.16
20041124/0000	      -1.0	      -2.4	      0.96
20041125/0000	       1.6	       0.9	      0.83
20041126/0000	       5.5	      -1.1	       1.0
20041127/0000	      12.9	      -3.7	       1.0
20041128/0000	       0.1	      -3.8	      0.96
20041129/0000	      -1.0	      -5.8	      0.78
20041130/0000	      -1.0	      -2.0	       1.0
20041201/0000	      -1.0	      -1.7	      0.71
20041202/0000	      -1.0	      -3.3	      0.91
20041203/0000	      -1.0	       0.0	      0.87
20041204/0000	       1.7	       1.1	      0.91
20041205/0000	      -1.0	       5.8	      0.78
20041206/0000	      -1.0	       1.8	      0.78
20041207/0000	       0.3	       4.0	      0.25
20041208/0000	      -1.0	       0.4	      0.37
20041209/0000	      -1.0	      -0.6	      0.91
20041210/0000	       0.1	       1.9	      0.96
20041211/0000	       0.0	      -0.9	      0.62
20041212/0000	      -1.0	       1.3	      0.78
20041213/0000	      -1.0	      -1.5	      0.16
20041214/0000	       0.0	       3.7	       1.0
20041215/0000	       0.6	       5.9	      0.66
20041216/0000	       2.0	       5.2	       1.0
20041217/0000	       5.7	       4.2	      0.66
20041218/0000	       0.3	       0.1	      0.75
20041219/0000	      -1.0	      -2.0	       0.5
20041220/0000	      -1.0	      -5.6	      0.28
20041221/0000	       0.0	      -3.2	      0.96
20041222/0000	       0.0	       4.5	      0.71
20041223/0000	       0.1	       1.7	      0.71
20041224/0000	       2.0	      -3.3	      0.78
20041225/0000	       0.7	      -2.4	       1.0
20041226/0000	       9.6	      -4.3	      0.37
20041227/0000	      -1.0	      -4.8	       1.0
20041228/0000	       0.2	       1.6	       1.0
20041229/0000	       9.3	      -0.8	      0.96
20041230/0000	      -1.0	       4.2	      0.83
20041231/0000	      -1.0	      -0.9	      0.33
20050101/0000	      -1.0	      -1.1	       1.0
20050102/0000	       4.4	       3.5	      0.83
20050103/0000	      -1.0	       1.9	      0.25
20050104/0000	       0.3	       1.4	       1.0
20050105/0000	       0.1	       1.2	      0.58
20050106/0000	      -1.0	       4.4	      0.53
20050107/0000	      -1.0	       6.0	      0.62
20050108/0000	       0.6	       4.7	       1.0
20050109/0000	      11.4	       3.2	      0.37
20050110/0000	       5.4	       6.3	      0.87
20050111/0000	       0.5	       5.4	      0.66
20050112/0000	       1.0	       5.6	      0.83
20050113/0000	       0.0	       5.5	      0.37
20050114/0000	      -1.0	       0.1	      0.12
20050115/0000	      -1.0	      -0.8	      0.96
20050116/0000	       0.1	       5.4	      0.96
20050117/0000	       0.0	       6.4	       1.0
20050118/0000	       0.1	       3.7	       1.0
20050119/0000	       7.9	      -0.4	      0.83
20050120/0000	       2.0	       0.0	      0.96
20050121/0000	       1.5	      -1.5	      0.71
20050122/0000	      -1.0	      -1.5	      0.25
20050123/0000	      -1.0	      -2.5	      0.78
20050124/0000	       0.0	      -0.7	      0.33
20050125/0000	      -1.0	      -2.5	      0.71
20050126/0000	       0.0	      -2.4	       1.0
20050127/0000	       0.0	      -0.4	      0.96
20050128/0000	       0.5	      -0.5	       1.0
20050129/0000	       0.1	      -0.8	       1.0
20050130/0000	       0.0	      -0.5	       1.0
20050131/0000	      -1.0	       3.6	      0.25
20050201/0000	      -1.0	       2.0	      0.41
20050202/0000	      -1.0	       2.4	      0.53
20050203/0000	      -1.0	      -1.0	       0.5
20050204/0000	       0.0	       2.5	      0.96
20050205/0000	       1.5	       4.3	       1.0
20050206/0000	      -1.0	       1.3	       1.0
20050207/0000	      -1.0	      -1.2	       1.0
20050208/0000	       0.0	      -1.9	       1.0
20050209/0000	       0.0	      -0.4	       1.0
20050210/0000	       7.6	       2.7	      0.53
20050211/0000	       0.1	       0.8	      0.46
20050212/0000	      -1.0	      -0.9	      0.87
20050213/0000	       0.1	      -0.2	      0.75
20050214/0000	      -1.0	      -1.1	      0.78
20050215/0000	       0.0	      -3.7	      0.58
20050216/0000	       0.0	      -6.2	      0.78
20050217/0000	       0.0	      -3.4	       0.5
20050218/0000	       0.0	       0.8	      0.96
20050219/0000	       0.5	       2.3	      0.62
20050220/0000	      -1.0	       1.1	       0.5
20050221/0000	       0.2	       0.2	      0.91
20050222/0000	       0.0	      -4.9	      0.71
20050223/0000	       0.0	      -7.7	      0.33
20050224/0000	       0.0	      -5.6	      0.41
20050225/0000	      -1.0	      -1.9	      0.46
20050226/0000	      -1.0	      -1.7	      0.25
20050227/0000	      -1.0	      -3.6	      0.58
20050228/0000	       0.0	      -2.5	      0.96
20050301/0000	       2.9	      -8.8	      0.62
20050302/0000	      -1.0	     -11.4	      0.12
20050303/0000	      -1.0	     -10.1	      0.25
20050304/0000	      -1.0	      -3.0	       1.0
20050305/0000	       0.7	      -2.8	      0.66
20050306/0000	      -1.0	      -2.1	      0.46
20050307/0000	      -1.0	       2.4	      0.28
20050308/0000	      -1.0	       2.7	      0.91
20050309/0000	       0.0	       0.8	      0.46
20050310/0000	      -1.0	       0.4	      0.91
20050311/0000	       6.7	       0.8	       1.0
20050312/0000	       7.4	      -4.7	      0.53
20050313/0000	      -1.0	      -7.3	      0.83
20050314/0000	       1.7	      -5.3	      0.96
20050315/0000	       0.0	      -4.6	      0.33
20050316/0000	       1.5	      -2.2	       1.0
20050317/0000	       3.9	       0.5	       1.0
20050318/0000	       0.0	       0.1	      0.46
20050319/0000	       0.0	      -4.3	      0.46
20050320/0000	      -1.0	      -2.3	      0.83
20050321/0000	      -1.0	      -2.0	      0.78
20050322/0000	       0.0	      -0.3	      0.83
20050323/0000	      -1.0	       0.5	      0.62
20050324/0000	       0.0	       2.2	      0.41
20050325/0000	      -1.0	       1.5	      0.87
20050326/0000	      -1.0	       6.2	      0.62
20050327/0000	      -1.0	       6.2	      0.37
20050328/0000	      -1.0	       6.3	      0.58
20050329/0000	      -1.0	       6.1	      0.83
20050330/0000	      -1.0	       5.2	      0.33
20050331/0000	      -1.0	       4.5	       0.0
20050401/0000	      -1.0	       3.1	       0.5
20050402/0000	      -1.0	       4.6	      0.75
20050403/0000	      -1.0	       5.3	      0.12
20050404/0000	       0.0	       5.4	      0.91
20050405/0000	       0.3	       6.6	      0.62
20050406/0000	       0.2	       4.0	      0.78
20050407/0000	       7.6	       4.6	      0.96
20050408/0000	       7.9	       4.1	      0.91
20050409/0000	       0.3	       5.0	      0.41
20050410/0000	      -1.0	       4.7	      0.87
20050411/0000	       0.0	      10.4	      0.66
