UTM33 X260151 Y6671132 fsw from 20100101 06:00 to 20150630 06:00
20100909/0600;0.0
20100910/0600;0.0
20100911/0600;0.0
20100912/0600;0.0
20100913/0600;0.0
20100914/0600;0.0
20100915/0600;0.0
20100916/0600;0.0
20100917/0600;0.0
20100918/0600;0.0
20100919/0600;0.0
20100920/0600;0.0
20100921/0600;0.0
20100922/0600;0.0
20100923/0600;0.0
20100924/0600;0.0
20100925/0600;0.0
20100926/0600;0.0
20100927/0600;0.0
20100928/0600;0.0
20100929/0600;0.0
20100930/0600;0.0
20101001/0600;0.0
20101002/0600;0.0
20101003/0600;0.0
20101004/0600;0.0
20101005/0600;0.0
20101006/0600;0.0
20101007/0600;0.0
20101008/0600;0.0
20101009/0600;0.0
20101010/0600;0.0
20101011/0600;0.0
20101012/0600;0.0
20101013/0600;0.0
20101014/0600;0.0
20101015/0600;0.0
20101016/0600;0.0
20101017/0600;0.0
20101018/0600;0.0
20101019/0600;0.0
20101020/0600;0.0
20101021/0600;0.0
20101022/0600;0.01
20101023/0600;0.0
20101024/0600;0.0
20101025/0600;0.0
20101026/0600;0.0
20101027/0600;0.03
20101028/0600;0.0
20101029/0600;0.0
20101030/0600;0.0
20101031/0600;0.0
20101101/0600;0.0
20101102/0600;0.0
20101103/0600;0.0
20101104/0600;0.0
20101105/0600;0.0
20101106/0600;0.0
20101107/0600;0.0
20101108/0600;0.0
20101109/0600;0.0
20101110/0600;0.02
20101111/0600;0.01
20101112/0600;0.07
20101113/0600;0.05
20101114/0600;0.03
20101115/0600;0.02
20101116/0600;0.01
20101117/0600;0.0
20101118/0600;0.01
20101119/0600;0.01
20101120/0600;0.0
20101121/0600;0.03
20101122/0600;0.01
20101123/0600;0.0
20101124/0600;0.01
20101125/0600;0.01
20101126/0600;0.01
20101127/0600;0.01
20101128/0600;0.02
20101129/0600;0.05
20101130/0600;0.0
20101201/0600;0.0
20101202/0600;0.0
20101203/0600;0.0
20101204/0600;0.0
20101205/0600;0.05
20101206/0600;0.01
20101207/0600;0.0
20101208/0600;0.0
20101209/0600;0.0
20101210/0600;0.0
20101211/0600;0.03
20101212/0600;0.01
20101213/0600;0.0
20101214/0600;0.0
20101215/0600;0.0
20101216/0600;0.01
20101217/0600;0.01
20101218/0600;0.04
20101219/0600;0.02
20101220/0600;0.04
20101221/0600;0.01
20101222/0600;0.01
20101223/0600;0.01
20101224/0600;0.01
20101225/0600;0.0
20101226/0600;0.0
20101227/0600;0.01
20101228/0600;0.01
20101229/0600;0.01
20101230/0600;0.01
20101231/0600;0.0
20110101/0600;0.01
20110102/0600;0.0
20110103/0600;0.0
20110104/0600;0.03
20110105/0600;0.05
20110106/0600;0.1
20110107/0600;0.07
20110108/0600;0.01
20110109/0600;0.15
20110110/0600;0.01
20110111/0600;0.05
20110112/0600;0.06
