19710	2012-01-30 00:00:00	SA	46.0
19710	2012-01-31 00:00:00	SA	45.0
19710	2012-02-01 00:00:00	SA	45.0
19710	2012-02-02 00:00:00	SA	0.0
19710	2012-02-03 00:00:00	SA	45.0
19710	2012-02-04 00:00:00	SA	45.0
19710	2012-02-05 00:00:00	SA	49.0
19710	2012-02-06 00:00:00	SA	48.0
19710	2012-02-07 00:00:00	SA	47.0
19710	2012-02-08 00:00:00	SA	47.0
19710	2012-02-09 00:00:00	SA	46.0
19710	2012-02-10 00:00:00	SA	45.0
19710	2012-02-11 00:00:00	SA	45.0
19710	2012-02-12 00:00:00	SA	44.0
19710	2012-02-13 00:00:00	SA	44.0
19710	2012-02-14 00:00:00	SA	44.0
19710	2012-02-15 00:00:00	SA	43.0
19710	2012-02-16 00:00:00	SA	43.0
19710	2012-02-17 00:00:00	SA	43.0
19710	2012-02-18 00:00:00	SA	43.0
19710	2012-02-19 00:00:00	SA	42.0
19710	2012-02-20 00:00:00	SA	41.0
19710	2012-02-21 00:00:00	SA	40.0
19710	2012-02-22 00:00:00	SA	40.0
19710	2012-02-23 00:00:00	SA	39.0
19710	2012-02-24 00:00:00	SA	37.0
19710	2012-02-25 00:00:00	SA	34.0
19710	2012-02-26 00:00:00	SA	33.0
19710	2012-02-27 00:00:00	SA	33.0
19710	2012-02-28 00:00:00	SA	33.0
19710	2012-02-29 00:00:00	SA	32.0
19710	2012-03-01 00:00:00	SA	30.0
19710	2012-03-02 00:00:00	SA	27.0
19710	2012-03-03 00:00:00	SA	26.0
19710	2012-03-04 00:00:00	SA	26.0
19710	2012-03-05 00:00:00	SA	26.0
19710	2012-03-06 00:00:00	SA	26.0
19710	2012-03-07 00:00:00	SA	26.0
19710	2012-03-08 00:00:00	SA	32.0
19710	2012-03-09 00:00:00	SA	30.0
19710	2012-03-10 00:00:00	SA	25.0
19710	2012-03-11 00:00:00	SA	23.0
19710	2012-03-12 00:00:00	SA	20.0
19710	2012-03-13 00:00:00	SA	14.0
19710	2012-03-14 00:00:00	SA	10.0
19710	2012-03-15 00:00:00	SA	5.0
19710	2012-03-16 00:00:00	SA	3.0
19710	2012-03-17 00:00:00	SA	0.0
19710	2012-03-18 00:00:00	SA	0.0
19710	2012-03-19 00:00:00	SA	0.0
19710	2012-03-20 00:00:00	SA	0.0
19710	2012-03-21 00:00:00	SA	0.0
19710	2012-03-22 00:00:00	SA	0.0
19710	2012-03-23 00:00:00	SA	0.0
19710	2012-03-24 00:00:00	SA	0.0
19710	2012-03-25 00:00:00	SA	0.0
