calculated_draft;calculated_snow;date;draft_difference;lake_areas;lake_circumference;lake_elevation;lake_name;lake_type;observed_draft;observed_snow;regobs_elevation;regobs_id;regobs_name;snow_difference;utm_e;utm_n;utm_zone
0.11020648702528692;0.04203007700967432;2014-12-01;-0.15979351297471311;383591.38134765625;3114.9776152544086;94.0;Øvre Sætervatnet;Innsjø;0.27;0.0;95;3966;Øvre Sætervatnet 94 moh;0.04203007700967432;633320;7642055;33
0.2816604210040442;0.0;2015-06-26;0.2816604210040442;172184.6954345703;2127.829641076211;1120.0;Høvringsvatne;Innsjø;0.0;0.0;1130;16167;Høvringvatni 1121 moh;0.0;215032;6873195;33
0.24302042100404408;0.0;2015-06-27;0.24302042100404408;172184.6954345703;2127.829641076211;1120.0;Høvringsvatne;Innsjø;0.0;0.0;1130;16167;Høvringvatni 1121 moh;0.0;215032;6873195;33
0.1573874347289065;0.0;2015-06-29;0.1573874347289065;172184.6954345703;2127.829641076211;1120.0;Høvringsvatne;Innsjø;0.0;0.0;1130;16167;Høvringvatni 1121 moh;0.0;215032;6873195;33
0.21153947619531344;0.0;2015-06-01;0.21153947619531344;7198.16650390625;338.5717526118659;323.0;Lomtjønna;Innsjø;0.0;0.0;322;16169;Lomtjørna 324 moh;0.0;538720;7514920;33
0.01006324550971147;0.0;2015-06-10;0.01006324550971147;7198.16650390625;338.5717526118659;323.0;Lomtjønna;Innsjø;0.0;0.0;322;16169;Lomtjørna 324 moh;0.0;538720;7514920;33
0.8967351493566159;0.0;2015-06-12;0.8967351493566159;8641.826110839844;402.7113950702883;;;Innsjø;0.0;0.0;913;16168;Grønntjønn 913 moh;0.0;114730;6896259;33
0.8350002595151843;0.0;2015-06-14;0.8350002595151843;8641.826110839844;402.7113950702883;;;Innsjø;0.0;0.0;913;16168;Grønntjønn 913 moh;0.0;114730;6896259;33
0.8299737697677602;0.0;2015-06-15;0.8299737697677602;8641.826110839844;402.7113950702883;;;Innsjø;0.0;0.0;913;16168;Grønntjønn 913 moh;0.0;114730;6896259;33
0.052078716430245524;0.0;2015-06-04;0.052078716430245524;1068634.9653320312;12833.970735577765;268.0;Langvatnet;InnsjøRegulert;0.0;0.0;269;16250;Langvatnet 269 moh;0.0;607418;7613997;33
0.0;0.0;2015-06-13;0.0;1068634.9653320312;12833.970735577765;268.0;Langvatnet;InnsjøRegulert;0.0;0.0;269;16250;Langvatnet 269 moh;0.0;607418;7613997;33
0.0;0.0;2015-06-15;0.0;1068634.9653320312;12833.970735577765;268.0;Langvatnet;InnsjøRegulert;0.0;0.0;269;16250;Langvatnet 269 moh;0.0;607418;7613997;33
0.02060723274779211;0.12550556259696305;2014-11-07;-0.2493927672522079;11120.294921875;408.8763061702604;67.0;;Innsjø;0.27;0.03;66;1743;Rumpetrollvannet, 65 moh;0.09550556259696305;821076;7861999;33
0.09477444556526576;0.05876893806293408;2014-11-17;-0.19522555443473427;11120.294921875;408.8763061702604;67.0;;Innsjø;0.29000000000000004;0.01;66;1743;Rumpetrollvannet, 65 moh;0.04876893806293408;821076;7861999;33
0.018534420095086105;0.010582759664676523;2014-12-11;-0.1714655799049139;11120.294921875;408.8763061702604;67.0;;Innsjø;0.19;0.02;66;1743;Rumpetrollvannet, 65 moh;-0.009417240335323478;821076;7861999;33
0.060939899094350714;0.05463563777243359;2014-12-19;-0.1690601009056493;11120.294921875;408.8763061702604;67.0;;Innsjø;0.23;0.08;66;1743;Rumpetrollvannet, 65 moh;-0.02536436222756641;821076;7861999;33
0.14819681445769373;0.09413142076044947;2015-01-05;-0.1318031855423063;11120.294921875;408.8763061702604;67.0;;Innsjø;0.28;0.0;66;1743;Rumpetrollvannet, 65 moh;0.09413142076044947;821076;7861999;33
0.25645806867236187;0.07589044883756269;2015-01-21;-0.20354193132763815;11120.294921875;408.8763061702604;67.0;;Innsjø;0.46;0.01;66;1743;Rumpetrollvannet, 65 moh;0.06589044883756269;821076;7861999;33
0.9413745698593635;0.0;2015-06-08;0.9413745698593635;79653135.93945312;146512.9277169283;489.0;Altevatnet;InnsjøRegulert;0.0;0.0;487;16238;Altevatnet vest 489 moh;0.0;658727;7621159;33
0.8136568685502553;0.0;2015-06-13;0.8136568685502553;79653135.93945312;146512.9277169283;489.0;Altevatnet;InnsjøRegulert;0.0;0.0;487;16238;Altevatnet vest 489 moh;0.0;658727;7621159;33
0.4294697319614485;0.0;2015-06-22;0.4294697319614485;79653135.93945312;146512.9277169283;489.0;Altevatnet;InnsjøRegulert;0.0;0.0;487;16238;Altevatnet vest 489 moh;0.0;658727;7621159;33
0.03066761312596887;0.006489578246940156;2014-11-07;-0.23933238687403113;50416.193359375;858.4880493444144;33.0;Breidablikkvannet;Innsjø;0.27;0.03;30;1745;Breidablikkvannet, 30 moh;-0.023510421753059844;820631;7859493;33
0.06053860990434994;0.01909610747151607;2014-11-17;-0.2294613900956501;50416.193359375;858.4880493444144;33.0;Breidablikkvannet;Innsjø;0.29000000000000004;0.02;30;1745;Breidablikkvannet, 30 moh;-0.0009038925284839301;820631;7859493;33
0.011929792328361295;0.011784240185254426;2014-12-11;-0.2180702076716387;50416.193359375;858.4880493444144;33.0;Breidablikkvannet;Innsjø;0.23;0.03;30;1745;Breidablikkvannet, 30 moh;-0.018215759814745575;820631;7859493;33
0.05411618091492524;0.016654850536443846;2014-12-19;-0.17588381908507478;50416.193359375;858.4880493444144;33.0;Breidablikkvannet;Innsjø;0.23;0.11;30;1745;Breidablikkvannet, 30 moh;-0.09334514946355615;820631;7859493;33
0.14185715958442757;0.0290640560324129;2015-01-05;-0.24814284041557244;50416.193359375;858.4880493444144;33.0;Breidablikkvannet;Innsjø;0.39;0.0;30;1745;Breidablikkvannet, 30 moh;0.0290640560324129;820631;7859493;33
0.22791778286869935;0.12453791125731409;2015-01-21;-0.26208221713130064;50416.193359375;858.4880493444144;33.0;Breidablikkvannet;Innsjø;0.49;0.02;30;1745;Breidablikkvannet, 30 moh;0.10453791125731408;820631;7859493;33
0.15678120557304304;0.15402967541793164;2014-12-29;-0.14321879442695695;64315.88037109375;1533.1795224710963;189.0;Hyggevannet;Innsjø;0.3;0.35;189;1748;Hyggevannet 188 moh;-0.19597032458206834;821818;7864655;33
0.14814005107995493;0.15136589599310876;2014-12-29;-0.14185994892004505;121921.20751953125;3044.321847306198;161.0;Langvannet;Innsjø;0.29;0.15;159;7739;Langvannet 161 moh;0.0013658959931087677;822452;7863942;33
0.005383658403081793;0.11233492777840678;2014-11-07;-0.2546163415969182;76259.90771484375;1174.0896156191338;91.0;Storvannet;Innsjø;0.26;0.03;90;1737;Storvatnet (Drikkevannet) 89,7 moh;0.08233492777840679;820407;7865023;33
0.08979242810843892;0.032926398878895;2014-11-17;-0.2702075718915611;76259.90771484375;1174.0896156191338;91.0;Storvannet;Innsjø;0.36;0.0;90;1737;Storvatnet (Drikkevannet) 89,7 moh;0.032926398878895;820407;7865023;33
0.023720371354431526;0.018290949753121767;2014-12-11;-0.18627962864556846;76259.90771484375;1174.0896156191338;91.0;Storvannet;Innsjø;0.21;0.0;90;1737;Storvatnet (Drikkevannet) 89,7 moh;0.018290949753121767;820407;7865023;33
0.05930641939225058;0.05733350159733214;2014-12-19;-0.19069358060774944;76259.90771484375;1174.0896156191338;91.0;Storvannet;Innsjø;0.25;0.08;90;1737;Storvatnet (Drikkevannet) 89,7 moh;-0.022666498402667865;820407;7865023;33
0.14778941247619498;0.0959782590026843;2015-01-05;-0.19221058752380504;76259.90771484375;1174.0896156191338;91.0;Storvannet;Innsjø;0.34;0.0;90;1737;Storvatnet (Drikkevannet) 89,7 moh;0.0959782590026843;820407;7865023;33
0.25271719808039456;0.08368538320379117;2015-01-21;-0.15728280191960542;76259.90771484375;1174.0896156191338;91.0;Storvannet;Innsjø;0.41;0.04;90;1737;Storvatnet (Drikkevannet) 89,7 moh;0.043685383203791166;820407;7865023;33
0.38286943818955144;0.0;2015-05-15;0.38286943818955144;51062.49694824219;1377.1897255341828;708.0;Svarttjønna;Innsjø;0.0;0.0;708;16198;Svarttjønna 708 moh;0.0;279783;6905861;33
0.3705894381895508;0.0;2015-05-18;0.3705894381895508;51062.49694824219;1377.1897255341828;708.0;Svarttjønna;Innsjø;0.0;0.0;708;16198;Svarttjønna 708 moh;0.0;279783;6905861;33
1.1858267777020417;0.0;2015-05-30;1.1858267777020417;9957.947082519531;474.8072490640921;;;Innsjø;0.0;0.0;908;8464;Stalltjønne 908 moh;0.0;114700;6897582;33
1.1456591405220806;0.0;2015-06-05;1.1456591405220806;9957.947082519531;474.8072490640921;;;Innsjø;0.0;0.0;908;8464;Stalltjønne 908 moh;0.0;114700;6897582;33
0.7518733270344784;0.18753100131340006;2015-03-25;0.7518733270344784;;;;;;0.0;0.0;83;3755;Saltelva, Junkerdalselv-Russånes 65 moh;0.18753100131340006;514338;7413758;33
0.7487295566873879;0.0;2015-04-11;0.7487295566873879;;;;;;0.0;0.0;83;3755;Saltelva, Junkerdalselv-Russånes 65 moh;0.0;514338;7413758;33
0.539811511693985;0.0;2015-04-30;0.539811511693985;;;;;;0.0;0.0;83;3755;Saltelva, Junkerdalselv-Russånes 65 moh;0.0;514338;7413758;33
0.027824179837588007;0.006988084501976259;2014-11-07;-0.11217582016241201;233376.34521484375;2473.9546131776456;8.0;Storvannet;Innsjø;0.14;0.02;7;1739;Storvannet, 7 moh;-0.013011915498023743;820818;7862818;33
0.04884411828034724;0.04077688859519636;2014-11-17;-0.14115588171965274;233376.34521484375;2473.9546131776456;8.0;Storvannet;Innsjø;0.18999999999999997;0.0;7;1739;Storvannet, 7 moh;0.04077688859519636;820818;7862818;33
0.007813244593832756;0.016566459234782567;2014-12-11;-0.03218675540616724;233376.34521484375;2473.9546131776456;8.0;Storvannet;Innsjø;0.04;0.01;7;1739;Storvannet, 7 moh;0.006566459234782567;820818;7862818;33
0.03657191829023974;0.05596894039975929;2014-12-19;-0.09342808170976027;233376.34521484375;2473.9546131776456;8.0;Storvannet;Innsjø;0.13;0.03;7;1739;Storvannet, 7 moh;0.02596894039975929;820818;7862818;33
0.1261087985670603;0.05557073948061868;2015-01-05;-0.12389120143293969;233376.34521484375;2473.9546131776456;8.0;Storvannet;Innsjø;0.25;0.0;7;1739;Storvannet, 7 moh;0.05557073948061868;820818;7862818;33
0.18254647018603098;0.16065988422704178;2015-01-21;-0.227453529813969;233376.34521484375;2473.9546131776456;8.0;Storvannet;Innsjø;0.41;0.02;7;1739;Storvannet, 7 moh;0.1406598842270418;820818;7862818;33
0.03070786576082097;0.006738800598035552;2014-11-07;-0.13929213423917902;32421.37841796875;836.5927233380205;54.0;Jansvannet;Innsjø;0.16999999999999998;0.03;52;1744;Jansvannet, 52 moh;-0.023261199401964448;819594;7861301;33
0.05708038069493904;0.05164318014713107;2014-11-17;-0.12291961930506096;32421.37841796875;836.5927233380205;54.0;Jansvannet;Innsjø;0.18;0.02;52;1744;Jansvannet, 52 moh;0.031643180147131064;819594;7861301;33
0.0139781655339669;0.018918714717280002;2014-12-11;-0.1360218344660331;32421.37841796875;836.5927233380205;54.0;Jansvannet;Innsjø;0.15;0.01;52;1744;Jansvannet, 52 moh;0.008918714717280002;819594;7861301;33
0.04259573151567217;0.0664037199666564;2014-12-19;-0.14740426848432783;32421.37841796875;836.5927233380205;54.0;Jansvannet;Innsjø;0.19;0.07;52;1744;Jansvannet, 52 moh;-0.003596280033343613;819594;7861301;33
0.13549806986581048;0.07513871496905056;2015-01-05;-0.14450193013418955;32421.37841796875;836.5927233380205;54.0;Jansvannet;Innsjø;0.28;0.0;52;1744;Jansvannet, 52 moh;0.07513871496905056;819594;7861301;33
0.18115554040129805;0.17642826846639947;2015-01-21;-0.25884445959870195;32421.37841796875;836.5927233380205;54.0;Jansvannet;Innsjø;0.44;0.01;52;1744;Jansvannet, 52 moh;0.16642826846639946;819594;7861301;33
0.8632056869472173;0.24461194345981402;2015-04-01;0.11320568694721733;1059287.067993164;7213.199373639849;925.0;Avsjøen;Innsjø;0.75;0.01;927;16199;Avsjøen 925 moh;0.234611943459814;212384;6905957;33
0.8379824040294159;0.0;2015-05-11;0.8379824040294159;1059287.067993164;7213.199373639849;925.0;Avsjøen;Innsjø;0.0;0.0;927;16199;Avsjøen 925 moh;0.0;212384;6905957;33
0.8258890706960824;0.0;2015-05-12;0.8258890706960824;1059287.067993164;7213.199373639849;925.0;Avsjøen;Innsjø;0.0;0.0;927;16199;Avsjøen 925 moh;0.0;212384;6905957;33
0.15169929460383702;0.0;2015-06-14;0.15169929460383702;385068.818359375;4325.915921604967;379.0;Baikajávri;InnsjøRegulert;0.0;0.0;373;16237;Skitdalsvatnet 376 moh;0.0;617932;7602837;33
0.0;0.0;2015-06-23;0.0;385068.818359375;4325.915921604967;379.0;Baikajávri;InnsjøRegulert;0.0;0.0;373;16237;Skitdalsvatnet 376 moh;0.0;617932;7602837;33
0.0;0.0;2015-08-12;0.0;1041062.7843017578;4593.593667462826;1401.0;Leirvatnet;Innsjø;0.0;0.0;1401;16191;Leirvatn 1401 moh;0.0;141712;6842398;33
0.0;0.0;2015-08-18;0.0;1041062.7843017578;4593.593667462826;1401.0;Leirvatnet;Innsjø;0.0;0.0;1401;16191;Leirvatn 1401 moh;0.0;141712;6842398;33
0.0;0.0;2015-08-22;0.0;1041062.7843017578;4593.593667462826;1401.0;Leirvatnet;Innsjø;0.0;0.0;1401;16191;Leirvatn 1401 moh;0.0;141712;6842398;33
0.342601740587958;0.0;2015-05-15;0.342601740587958;1034379.4443359375;8704.238016357878;796.0;Vasetvatnet;Innsjø;0.0;0.0;796;16208;Vasetvatnet 796 moh;0.0;173711;6777467;33
0.262601740587957;0.0;2015-05-22;0.262601740587957;1034379.4443359375;8704.238016357878;796.0;Vasetvatnet;Innsjø;0.0;0.0;796;16208;Vasetvatnet 796 moh;0.0;173711;6777467;33
0.0;0.0;2015-08-03;0.0;3180125.8361206055;19867.964676898984;1215.0;Finsevatnet;InnsjøRegulert;0.0;0.0;1216;16202;Finsevatnet v/Finse 1216 moh;0.0;89805;6741351;33
0.0;0.0;2015-08-05;0.0;3180125.8361206055;19867.964676898984;1215.0;Finsevatnet;InnsjøRegulert;0.0;0.0;1216;16202;Finsevatnet v/Finse 1216 moh;0.0;89805;6741351;33
0.0;0.0;2015-08-15;0.0;3180125.8361206055;19867.964676898984;1215.0;Finsevatnet;InnsjøRegulert;0.0;0.0;1216;16202;Finsevatnet v/Finse 1216 moh;0.0;89805;6741351;33
0.0;0.0;2015-08-18;0.0;3180125.8361206055;19867.964676898984;1215.0;Finsevatnet;InnsjøRegulert;0.0;0.0;1216;16202;Finsevatnet v/Finse 1216 moh;0.0;89805;6741351;33
0.654683475834833;0.3281165220417601;2015-01-16;0.10468347583483295;3811925.5974121094;19486.35899686802;510.0;Giebbnejávrre;InnsjøRegulert;0.55;0.1;510;16235;Kjelvatnet 510 moh;0.2281165220417601;544901;7439767;33
0.16077604450522154;0.0;2015-06-26;0.16077604450522154;3811925.5974121094;19486.35899686802;510.0;Giebbnejávrre;InnsjøRegulert;0.0;0.0;510;16235;Kjelvatnet 510 moh;0.0;544901;7439767;33
0.0988760445052212;0.0;2015-06-29;0.0988760445052212;3811925.5974121094;19486.35899686802;510.0;Giebbnejávrre;InnsjøRegulert;0.0;0.0;510;16235;Kjelvatnet 510 moh;0.0;544901;7439767;33
0.3885310830205808;0.2251608818874017;2015-01-16;0.038531083020580836;40838470.05541992;53505.50943853811;597.0;Bállávrre;InnsjøRegulert;0.35;0.05;597;16234;Balvatn 597 moh;0.1751608818874017;540929;7428569;33
0.01976466964399727;0.0;2015-07-01;0.01976466964399727;40838470.05541992;53505.50943853811;597.0;Bállávrre;InnsjøRegulert;0.0;0.0;597;16234;Balvatn 597 moh;0.0;540929;7428569;33
0.0;0.0;2015-07-04;0.0;40838470.05541992;53505.50943853811;597.0;Bállávrre;InnsjøRegulert;0.0;0.0;597;16234;Balvatn 597 moh;0.0;540929;7428569;33
0.6857524414069293;0.0;2015-05-27;0.6857524414069293;2730964.9564819336;14526.64261769049;937.0;Midtre Syndin;Innsjø;0.0;0.0;937;16207;Midtre Syndin 936 moh;0.0;163102;6786427;33
0.6754057747402624;0.0;2015-05-28;0.6754057747402624;2730964.9564819336;14526.64261769049;937.0;Midtre Syndin;Innsjø;0.0;0.0;937;16207;Midtre Syndin 936 moh;0.0;163102;6786427;33
0.7063071331222514;0.11176908661867715;2015-06-06;0.7063071331222514;1681593.9673461914;10690.530928037739;1082.0;Bergsjøen;InnsjøRegulert;0.0;0.0;1076;16209;Bergsjøen v/Bergsjøstølen 1082 moh;0.11176908661867715;134195;6749400;33
0.6967481011030546;0.0;2015-06-10;0.6967481011030546;1681593.9673461914;10690.530928037739;1082.0;Bergsjøen;InnsjøRegulert;0.0;0.0;1076;16209;Bergsjøen v/Bergsjøstølen 1082 moh;0.0;134195;6749400;33
0.0;0.0;2015-04-08;0.0;186761.31640625;2657.6209914698293;220.0;Storvatnet;Innsjø;0.0;0.0;220;16230;Storvatnet 220 moh;0.0;163039;7017757;33
0.0;0.0;2015-04-10;0.0;186761.31640625;2657.6209914698293;220.0;Storvatnet;Innsjø;0.0;0.0;220;16230;Storvatnet 220 moh;0.0;163039;7017757;33
0.5038780234629927;0.0;2015-05-23;0.5038780234629927;120350.22119140625;1643.0680396945488;848.0;Damtjern;Innsjø;0.0;0.0;848;16210;Damtjern 848 moh;0.0;200546;6717613;33
0.4168015874474807;0.0;2015-05-27;0.4168015874474807;120350.22119140625;1643.0680396945488;848.0;Damtjern;Innsjø;0.0;0.0;848;16210;Damtjern 848 moh;0.0;200546;6717613;33
0.36720864553853955;0.0;2015-05-29;0.36720864553853955;120350.22119140625;1643.0680396945488;848.0;Damtjern;Innsjø;0.0;0.0;848;16210;Damtjern 848 moh;0.0;200546;6717613;33
0.056623744483886365;0.0;2015-07-06;0.056623744483886365;13723042.814575195;50814.62562002747;1129.0;Halnefjorden;InnsjøRegulert;0.0;0.0;1130;16211;Halnefjorden nord 1130 moh;0.0;98499;6719247;33
0.0023037444838861394;0.0;2015-07-09;0.0023037444838861394;13723042.814575195;50814.62562002747;1129.0;Halnefjorden;InnsjøRegulert;0.0;0.0;1130;16211;Halnefjorden nord 1130 moh;0.0;98499;6719247;33
0.0;0.0;2015-07-11;0.0;13723042.814575195;50814.62562002747;1129.0;Halnefjorden;InnsjøRegulert;0.0;0.0;1130;16211;Halnefjorden nord 1130 moh;0.0;98499;6719247;33
0.2900314707528846;0.0;2015-02-25;0.2900314707528846;;;;;;0.0;0.0;8;16232;Namsen v/Overhalla bru 3 moh;0.0;353520;7155330;33
0.2652264909178906;0.10522525255664679;2015-01-05;0.015226490917890578;4526535.6416015625;25161.194186595145;285.0;Golmmačiegatjávri;InnsjøRegulert;0.25;0.05;286;2270;Bjørnstadvatnet 284 moh;0.05522525255664679;825663;7831365;33
0.6691170738436307;0.18653202710929906;2015-03-26;-0.3308829261563693;4526535.6416015625;25161.194186595145;285.0;Golmmačiegatjávri;InnsjøRegulert;1.0;0.2;286;2270;Bjørnstadvatnet 284 moh;-0.013467972890700952;825663;7831365;33
0.0;0.0;2015-06-19;0.0;4526535.6416015625;25161.194186595145;285.0;Golmmačiegatjávri;InnsjøRegulert;0.0;0.0;286;2270;Bjørnstadvatnet 284 moh;0.0;825663;7831365;33
0.2547726856732079;0.19523503292177188;2015-01-05;0.004772685673207877;2530077.6372070312;19071.083808971503;226.0;Vuolit Borsejávri;InnsjøRegulert;0.25;0.05;226;2271;Storvatnet 227 moh;0.14523503292177187;824099;7832246;33
0.6563132949022946;0.13336846418142576;2015-03-26;-0.2436867050977054;2530077.6372070312;19071.083808971503;226.0;Vuolit Borsejávri;InnsjøRegulert;0.9;0.2;226;2271;Storvatnet 227 moh;-0.06663153581857426;824099;7832246;33
0.09521304901486646;0.0;2015-06-05;0.09521304901486646;2530077.6372070312;19071.083808971503;226.0;Vuolit Borsejávri;InnsjøRegulert;0.0;0.0;226;2271;Storvatnet 227 moh;0.0;824099;7832246;33
0.0;0.0;2015-06-19;0.0;2530077.6372070312;19071.083808971503;226.0;Vuolit Borsejávri;InnsjøRegulert;0.0;0.0;226;2271;Storvatnet 227 moh;0.0;824099;7832246;33
0.6217642644672436;0.1472574820265277;2015-01-07;0.1917642644672436;1099210.9645996094;5467.892932422246;505.0;Gammelvollsjøen;Innsjø;0.43000000000000005;0.23;506;2613;Gammelvollsjøen nord 505 moh;-0.08274251797347232;332375;6999392;33
0.33803303364524867;0.0;2015-04-13;-0.31196696635475135;518959.88671875;4389.487950060192;73.0;Lille Eggevatnet;InnsjøRegulert;0.65;0.0;72;2281;Lille Eggevatnet 73 moh;0.0;772270;7848145;33
0.02594572004885536;0.0;2015-05-28;0.02594572004885536;518959.88671875;4389.487950060192;73.0;Lille Eggevatnet;InnsjøRegulert;0.0;0.0;72;2281;Lille Eggevatnet 73 moh;0.0;772270;7848145;33
0.3495617263021652;0.013989335327503434;2015-04-13;-0.7004382736978346;959070.0009765625;7546.136045899887;94.0;Store Eggevatnet;InnsjøRegulert;1.0499999999999998;0.0;93;2273;Store Eggevatnet 93 moh;0.013989335327503434;772687;7848206;33
0.06071970063048293;0.0;2015-05-28;0.06071970063048293;959070.0009765625;7546.136045899887;94.0;Store Eggevatnet;InnsjøRegulert;0.0;0.0;93;2273;Store Eggevatnet 93 moh;0.0;772687;7848206;33
0.5076534700531843;0.0;2015-06-05;0.5076534700531843;2795644.6224365234;14912.610974516276;883.0;Feforvatnet;Innsjø;0.0;0.0;882;16194;Feforvatnet 882 moh;0.0;215946;6833204;33
0.4211034680305735;0.12493626400333223;2015-01-09;0.12110346803057354;4336241.807678223;51711.46924019859;611.0;Lesjaskogsvatnet;Innsjø;0.3;0.35;611;2151;Lesjaskogsvatnet 611 moh;-0.22506373599666774;158036;6916482;33
0.6478879293762864;0.04479769304999452;2015-02-16;0.2478879293762864;4336241.807678223;51711.46924019859;611.0;Lesjaskogsvatnet;Innsjø;0.39999999999999997;0.1;611;2151;Lesjaskogsvatnet 611 moh;-0.055202306950005484;158036;6916482;33
0.5636287052796557;0.005993340338522532;2015-03-27;0.22362870527965567;4336241.807678223;51711.46924019859;611.0;Lesjaskogsvatnet;Innsjø;0.34;0.03;611;2151;Lesjaskogsvatnet 611 moh;-0.024006659661477466;158036;6916482;33
0.19249662314107804;0.0;2015-05-08;0.19249662314107804;4336241.807678223;51711.46924019859;611.0;Lesjaskogsvatnet;Innsjø;0.0;0.0;611;2151;Lesjaskogsvatnet 611 moh;0.0;158036;6916482;33
0.1606966231410777;0.0;2015-05-10;0.1606966231410777;4336241.807678223;51711.46924019859;611.0;Lesjaskogsvatnet;Innsjø;0.0;0.0;611;2151;Lesjaskogsvatnet 611 moh;0.0;158036;6916482;33
0.13849662314107752;0.0;2015-05-11;0.13849662314107752;4336241.807678223;51711.46924019859;611.0;Lesjaskogsvatnet;Innsjø;0.0;0.0;611;2151;Lesjaskogsvatnet 611 moh;0.0;158036;6916482;33
0.39237828082619064;0.2259624260104107;2015-01-07;-0.18762171917380932;6051161.6298828125;31189.50279789694;769.0;Finnkoisjøen;InnsjøRegulert;0.58;0.3;768;2615;Finnkoisjøen sør 769 moh;-0.0740375739895893;337004;7011151;33
0.6227367079144662;0.17258077734546515;2015-01-06;0.08273670791446619;3164437.2236328125;14768.164363105641;674.0;Vessingsjøen;InnsjøRegulert;0.54;0.23;677;2618;Vessingsjø midt 674 moh;-0.05741922265453486;337412;6990640;33
0.597771998784031;0.2167574153251585;2015-01-06;0.117771998784031;65411848.283203125;139509.39733029722;729.0;Nesjøen;InnsjøRegulert;0.48;0.22;733;2624;Nesjø sør 729 moh;-0.003242584674841509;343239;6988741;33
0.5472222267966227;0.20584922332364028;2015-01-06;0.08722222679662273;65411848.283203125;139509.39733029722;729.0;Nesjøen;InnsjøRegulert;0.45999999999999996;0.22;733;2623;Nesjø nord 729 moh;-0.014150776676359722;347290;6988486;33
0.5969575064612092;0.21560920546964776;2015-01-06;0.13695750646120913;65411848.283203125;139509.39733029722;729.0;Nesjøen;InnsjøRegulert;0.46;0.29;733;2621;Essand nord 729 moh;-0.07439079453035222;345325;7001325;33
0.5931542167273396;0.17947845857923178;2015-01-06;0.11315421672733961;65411848.283203125;139509.39733029722;729.0;Nesjøen;InnsjøRegulert;0.48;0.22;733;2619;Essand sør 729 moh;-0.04052154142076822;349509;6996330;33
0.584176569718357;0.21129056908590058;2015-01-06;0.14417656971835696;65411848.283203125;139509.39733029722;729.0;Nesjøen;InnsjøRegulert;0.44;0.18;733;2620;Essand midt 729 moh;0.03129056908590058;348599;6998405;33
0.13907469363324598;0.05344906094456933;2015-01-08;-0.03092530636675403;6673218.550292969;17097.97951671421;136.0;Storvatnet;InnsjøRegulert;0.17;0.05;136;3590;Storvatnet - Straumsvatnet 136 moh;0.0034490609445693293;556947;7613154;33
0.2756996258139342;0.1350822778257737;2015-02-10;-0.38430037418606583;6673218.550292969;17097.97951671421;136.0;Storvatnet;InnsjøRegulert;0.66;0.02;136;3590;Storvatnet - Straumsvatnet 136 moh;0.1150822778257737;556947;7613154;33
0.0527261114742542;0.0;2015-05-09;0.0527261114742542;6673218.550292969;17097.97951671421;136.0;Storvatnet;InnsjøRegulert;0.0;0.0;136;3590;Storvatnet - Straumsvatnet 136 moh;0.0;556947;7613154;33
