6.24.4 17.1 from 20160811 00:00 to 20170915 00:00
20160811/0000;9.918367337207405
20160812/0000;9.62708338101705
20160813/0000;14.102083285649618
20160814/0000;13.872916758060455
20160815/0000;12.67708334326744
20160816/0000;14.07708336909612
20160817/0000;15.037500023841858
20160818/0000;14.772916634877523
20160819/0000;13.775000035762787
20160820/0000;14.02083327372869
20160821/0000;14.17291663090388
20160822/0000;13.481250067551931
20160823/0000;15.995833178361258
20160824/0000;14.233333388964335
20160825/0000;15.904166797796885
20160826/0000;15.929166694482168
20160827/0000;13.497916609048843
20160828/0000;9.785416712363562
20160829/0000;9.908333371082941
20160830/0000;12.131250003973642
20160831/0000;13.704166611035665
20160901/0000;14.56041661898295
20160902/0000;12.947916686534882
20160903/0000;13.612499932448069
20160904/0000;11.035416593154272
20160905/0000;10.579166769981384
20160906/0000;13.252083341280619
20160907/0000;15.695833404858908
20160908/0000;14.420833279689154
20160909/0000;15.039583345254263
20160910/0000;14.568750023841858
20160911/0000;14.30624994635582
20160912/0000;10.804166694482168
20160913/0000;14.88750010728836
20160914/0000;16.012500047683716
20160915/0000;17.00833324591319
20160916/0000;14.206250031789144
20160917/0000;12.058333337306976
20160918/0000;12.033333321412405
20160919/0000;12.072916626930237
20160920/0000;12.789583404858908
20160921/0000;12.162500063578287
20160922/0000;12.614583313465118
20160923/0000;10.539583325386047
20160924/0000;9.147916634877523
20160925/0000;13.695833345254263
20160926/0000;12.162499964237213
20160927/0000;10.802083313465118
20160928/0000;11.658333321412405
20160929/0000;10.941666702429453
20160930/0000;9.12500003973643
20161001/0000;7.450000022848447
20161002/0000;5.339583329856396
20161003/0000;4.197916667132328
20161004/0000;3.5312500136593976
20161005/0000;2.729166683740914
20161006/0000;4.893749971874058
20161007/0000;7.808333307504654
20161008/0000;5.4604167093833285
20161009/0000;3.6541666835546494
20161010/0000;4.3083333397905035
20161011/0000;2.3770833338300386
20161012/0000;0.5395833401319882
20161013/0000;-0.0270833318742613
20161014/0000;-1.456250000745058
20161015/0000;1.4812499953744311
20161016/0000;3.5729166666666665
20161017/0000;4.12083334227403
20161018/0000;4.9374999304612475
20161019/0000;5.222916672627131
20161020/0000;4.3062499811251955
20161021/0000;2.439583346247673
20161022/0000;1.3437499993791182
20161023/0000;1.500000008692344
20161024/0000;2.979166661699613
20161025/0000;2.712499974295497
20161026/0000;2.4770833351649344
20161027/0000;6.004166712363561
20161028/0000;5.700000037749608
20161029/0000;5.085416639844577
20161030/0000;3.4000000028560557
20161031/0000;3.4479166815678277
20161101/0000;1.8829787208678874
20161102/0000;-0.29791666520759463
20161103/0000;-3.2020833385176957
20161104/0000;-2.8166666626930237
20161105/0000;-2.5645833338300386
20161106/0000;-5.187500009934108
20161107/0000;-9.037500033775965
20161108/0000;-7.331250031789144
20161109/0000;-6.541666726271312
20161110/0000;-6.4312500059604645
20161111/0000;-8.966666648785273
20161112/0000;-6.439583302009851
20161113/0000;0.6312500058362881
20161114/0000;1.9875000041599076
20161115/0000;2.6604166727823517
20161116/0000;1.6666666651144624
20161117/0000;0.06458332994952798
20161118/0000;1.1645833345440526
20161119/0000;0.19791666961585483
20161120/0000;0.4312500045634806
20161121/0000;0.30416667042300105
20161122/0000;1.5958333335195978
20161123/0000;4.174999977151553
20161124/0000;-0.14583333022892475
20161125/0000;4.306249990127981
20161126/0000;4.764583357920249
20161127/0000;0.5104166671323279
20161128/0000;-1.633333324144284
20161129/0000;-1.0979166699883838
20161130/0000;-0.12916664918884635
20161201/0000;-1.300000010811268
20161202/0000;-0.041666667287548385
20161203/0000;-1.8083333329608042
20161204/0000;1.8041666951030493
20161205/0000;2.8562499908730388
20161206/0000;-3.7708333482344947
20161207/0000;0.5812500054016709
20161208/0000;4.987500021544595
20161209/0000;4.4625000085992115
20161210/0000;0.5041666600542763
20161211/0000;-1.8250000004967053
20161212/0000;-3.6062499980131784
20161213/0000;-1.1916666670391958
20161214/0000;-6.304166659712791
20161215/0000;-7.6208333025376005
20161216/0000;-1.7437499910593033
20161217/0000;-2.7375000193715096
20161218/0000;-3.610416680574417
20161219/0000;-0.8104166593402624
20161220/0000;0.8604166737447182
20161221/0000;1.2562500122003257
20161222/0000;0.9354166632207731
20161223/0000;-0.022916675079613924
20161224/0000;1.0229166752348344
20161225/0000;1.6750000044703484
20161226/0000;1.4395833327434957
20161227/0000;0.9583333358168602
20161228/0000;-2.53541665772597
20161229/0000;-1.7041666720372934
20161230/0000;2.1854166745518646
20161231/0000;3.2125000081335506
20170101/0000;-0.7212765915913785
20170102/0000;-2.8312500044703484
20170103/0000;-2.825000015242646
20170104/0000;-5.452083309491475
20170105/0000;-13.333333373069763
20170106/0000;-7.3250000185022754
20170107/0000;-3.422916671882073
20170108/0000;-3.0062499741713204
20170109/0000;0.16666666589056453
20170110/0000;0.5229166690260172
20170111/0000;0.9916666656111678
20170112/0000;-1.0958333282421033
20170113/0000;-5.34791666129604
20170114/0000;-5.83125002682209
20170115/0000;-8.872916638851166
20170116/0000;-9.222916647791862
20170117/0000;-5.16666667163372
20170118/0000;-4.614583345750968
20170119/0000;5.3145833041829365
20170120/0000;4.893750000745058
20170121/0000;-1.0499999802559614
20170122/0000;-2.360416665673256
20170123/0000;-4.706249979324639
20170124/0000;-5.991666705658038
20170125/0000;-2.212499998665104
20170126/0000;-0.3187500035079817
20170127/0000;-2.0791666681567826
20170128/0000;-2.48541667064031
20170129/0000;-2.333333332867672
20170130/0000;-1.2708333254170914
20170131/0000;-4.1000000188748045
20170201/0000;-2.4270833134651184
